城市,日期,累计确诊,累计治愈,累计死亡
新余,2020-03-13,130,130,0
新余,2020-03-14,130,130,0
新余,2020-03-15,130,130,0
新余,2020-03-16,130,130,0
新余,2020-03-17,130,130,0
新余,2020-03-18,130,130,0
新余,2020-03-19,130,130,0
新余,2020-03-20,130,130,0
新余,2020-03-21,130,130,0
新余,2020-03-22,130,130,0
新余,2020-03-23,130,130,0
新余,2020-03-24,130,130,0
新余,2020-03-25,130,130,0
新余,2020-03-26,130,130,0
新余,2020-03-27,130,130,0
新余,2020-03-28,130,130,0
新余,2020-03-29,130,130,0
新余,2020-03-30,130,130,0
新余,2020-03-31,130,130,0
新余,2020-04-01,130,130,0
新余,2020-04-02,130,130,0
新余,2020-04-03,130,130,0
新余,2020-04-04,130,130,0
新余,2020-04-05,130,130,0
新余,2020-04-06,130,130,0
新余,2020-04-07,130,130,0
新余,2020-04-08,130,130,0
新余,2020-04-09,130,130,0
新余,2020-04-10,130,130,0
新余,2020-04-11,130,130,0
新余,2020-04-12,130,130,0
新余,2020-04-13,130,130,0
新余,2020-04-14,130,130,0
新余,2020-04-15,130,130,0
新余,2020-04-16,130,130,0
新余,2020-04-17,130,130,0
新余,2020-04-18,130,130,0
新余,2020-04-19,130,130,0
新余,2020-04-20,130,130,0
新余,2020-04-21,130,130,0
新余,2020-04-22,130,130,0
新余,2020-04-23,130,130,0
新余,2020-04-24,130,130,0
新余,2020-04-25,130,130,0
新余,2020-04-26,130,130,0
新余,2020-04-27,130,130,0
新余,2020-04-28,130,130,0
新余,2020-04-29,130,130,0
新余,2020-04-30,130,130,0
新余,2020-05-01,130,130,0
新余,2020-05-02,130,130,0
新余,2020-05-03,130,130,0
新余,2020-05-04,130,130,0
新余,2020-05-05,130,130,0
新余,2020-05-06,130,130,0
新余,2020-05-07,130,130,0
新余,2020-05-08,130,130,0
新余,2020-05-09,130,130,0
新余,2020-05-10,130,130,0
新余,2020-05-11,130,130,0
新余,2020-05-12,130,130,0
新余,2020-05-13,130,130,0
新余,2020-05-14,130,130,0
新余,2020-05-15,130,130,0
新余,2020-05-16,130,130,0
新余,2020-05-17,130,130,0
新余,2020-05-18,130,130,0
新余,2020-05-19,130,130,0
新余,2020-05-20,130,130,0
新余,2020-05-21,130,130,0
新余,2020-05-22,130,130,0
新余,2020-05-23,130,130,0
新余,2020-05-24,130,130,0
新余,2020-05-25,130,130,0
新余,2020-05-26,130,130,0
新余,2020-05-27,130,130,0
新余,2020-05-28,130,130,0
新余,2020-05-29,130,130,0
新余,2020-05-30,130,130,0
新余,2020-05-31,130,130,0
新余,2020-06-01,130,130,0
新余,2020-06-02,130,130,0
新余,2020-06-03,130,130,0
新余,2020-06-04,130,130,0
新余,2020-06-05,130,130,0
新余,2020-06-06,130,130,0
新余,2020-06-07,130,130,0
新余,2020-06-08,130,130,0
新余,2020-06-09,130,130,0
新余,2020-06-10,130,130,0
新余,2020-06-11,130,130,0
新余,2020-06-12,130,130,0
新余,2020-06-13,130,130,0
新余,2020-06-14,130,130,0
新余,2020-06-15,130,130,0
新余,2020-06-16,130,130,0
新余,2020-06-17,130,130,0
新余,2020-06-18,130,130,0
新余,2020-06-19,130,130,0
新余,2020-06-20,130,130,0
新余,2020-06-21,130,130,0
新余,2020-06-22,130,130,0
新余,2020-06-23,130,130,0
新余,2020-06-24,130,130,0
新余,2020-06-25,130,130,0
新余,2020-06-26,130,130,0
新余,2020-06-27,130,130,0
新余,2020-06-28,130,130,0
新余,2020-06-29,130,130,0
新余,2020-06-30,130,130,0
无锡,2020-01-23,1,0,0
无锡,2020-01-24,1,0,0
无锡,2020-01-25,2,0,0
无锡,2020-01-26,4,0,0
无锡,2020-01-27,6,0,0
无锡,2020-01-28,9,0,0
无锡,2020-01-29,10,0,0
无锡,2020-01-30,12,0,0
无锡,2020-01-31,13,0,0
无锡,2020-02-01,19,0,0
无锡,2020-02-02,23,0,0
无锡,2020-02-03,25,1,0
无锡,2020-02-04,26,1,0
无锡,2020-02-05,28,1,0
无锡,2020-02-06,31,1,0
无锡,2020-02-07,34,1,0
无锡,2020-02-08,38,3,0
无锡,2020-02-09,41,3,0
无锡,2020-02-10,45,4,0
无锡,2020-02-11,48,4,0
无锡,2020-02-12,49,8,0
无锡,2020-02-13,51,9,0
无锡,2020-02-14,52,15,0
无锡,2020-02-15,53,18,0
无锡,2020-02-16,55,19,0
无锡,2020-02-17,55,21,0
无锡,2020-02-18,55,27,0
无锡,2020-02-19,55,33,0
无锡,2020-02-20,55,36,0
无锡,2020-02-21,55,37,0
无锡,2020-02-22,55,39,0
无锡,2020-02-23,55,41,0
无锡,2020-02-24,55,41,0
无锡,2020-02-25,55,42,0
无锡,2020-02-26,55,45,0
无锡,2020-02-27,55,47,0
无锡,2020-02-28,55,48,0
无锡,2020-02-29,55,49,0
无锡,2020-03-01,55,49,0
无锡,2020-03-02,55,50,0
无锡,2020-03-03,55,50,0
无锡,2020-03-04,55,52,0
无锡,2020-03-05,55,52,0
无锡,2020-03-06,55,52,0
无锡,2020-03-07,55,52,0
无锡,2020-03-08,55,52,0
无锡,2020-03-09,55,52,0
无锡,2020-03-10,55,52,0
无锡,2020-03-11,55,53,0
无锡,2020-03-12,55,54,0
无锡,2020-03-13,55,54,0
无锡,2020-03-14,55,54,0
无锡,2020-03-15,55,54,0
无锡,2020-03-16,55,54,0
无锡,2020-03-17,55,54,0
无锡,2020-03-18,55,54,0
无锡,2020-03-19,55,54,0
无锡,2020-03-20,55,54,0
无锡,2020-03-21,55,54,0
无锡,2020-03-22,55,54,0
无锡,2020-03-23,55,54,0
无锡,2020-03-24,55,54,0
无锡,2020-03-25,55,54,0
无锡,2020-03-26,55,54,0
无锡,2020-03-27,55,54,0
无锡,2020-03-28,55,54,0
无锡,2020-03-29,55,54,0
无锡,2020-03-30,55,54,0
无锡,2020-03-31,55,54,0
无锡,2020-04-01,55,54,0
无锡,2020-04-02,55,54,0
无锡,2020-04-03,55,54,0
无锡,2020-04-04,55,54,0
无锡,2020-04-05,55,54,0
无锡,2020-04-06,55,54,0
无锡,2020-04-07,55,54,0
无锡,2020-04-08,55,54,0
无锡,2020-04-09,55,54,0
无锡,2020-04-10,55,54,0
无锡,2020-04-11,55,54,0
无锡,2020-04-12,55,54,0
无锡,2020-04-13,55,54,0
无锡,2020-04-14,55,54,0
无锡,2020-04-15,55,54,0
无锡,2020-04-16,55,54,0
无锡,2020-04-17,55,54,0
无锡,2020-04-18,55,54,0
无锡,2020-04-19,55,54,0
无锡,2020-04-20,55,54,0
无锡,2020-04-21,55,54,0
无锡,2020-04-22,55,54,0
无锡,2020-04-23,55,54,0
无锡,2020-04-24,55,54,0
无锡,2020-04-25,55,54,0
无锡,2020-04-26,55,54,0
无锡,2020-04-27,55,54,0
无锡,2020-04-28,55,54,0
无锡,2020-04-29,55,54,0
无锡,2020-04-30,55,54,0
无锡,2020-05-01,55,54,0
无锡,2020-05-02,55,54,0
无锡,2020-05-03,55,54,0
无锡,2020-05-04,55,54,0
无锡,2020-05-05,55,54,0
无锡,2020-05-06,55,54,0
无锡,2020-05-07,55,54,0
无锡,2020-05-08,55,54,0
无锡,2020-05-09,55,54,0
无锡,2020-05-10,55,54,0
无锡,2020-05-11,55,54,0
无锡,2020-05-12,55,54,0
无锡,2020-05-13,55,54,0
无锡,2020-05-14,55,54,0
无锡,2020-05-15,55,54,0
无锡,2020-05-16,55,54,0
无锡,2020-05-17,55,54,0
无锡,2020-05-18,55,54,0
无锡,2020-05-19,55,54,0
无锡,2020-05-20,55,54,0
无锡,2020-05-21,55,54,0
无锡,2020-05-22,55,54,0
无锡,2020-05-23,55,54,0
无锡,2020-05-24,55,54,0
无锡,2020-05-25,55,54,0
无锡,2020-05-26,55,54,0
无锡,2020-05-27,55,54,0
无锡,2020-05-28,55,54,0
无锡,2020-05-29,55,54,0
无锡,2020-05-30,55,54,0
无锡,2020-05-31,55,54,0
无锡,2020-06-01,55,54,0
无锡,2020-06-02,55,54,0
无锡,2020-06-03,55,54,0
无锡,2020-06-04,55,54,0
无锡,2020-06-05,55,54,0
无锡,2020-06-06,55,54,0
无锡,2020-06-07,55,54,0
无锡,2020-06-08,55,54,0
无锡,2020-06-09,55,54,0
无锡,2020-06-10,55,54,0
无锡,2020-06-11,55,54,0
无锡,2020-06-12,55,54,0
无锡,2020-06-13,55,54,0
无锡,2020-06-14,55,54,0
无锡,2020-06-15,55,54,0
无锡,2020-06-16,55,54,0
无锡,2020-06-17,55,54,0
无锡,2020-06-18,55,54,0
无锡,2020-06-19,55,54,0
无锡,2020-06-20,55,54,0
无锡,2020-06-21,55,54,0
无锡,2020-06-22,55,54,0
无锡,2020-06-23,55,54,0
无锡,2020-06-24,55,54,0
无锡,2020-06-25,55,54,0
无锡,2020-06-26,55,54,0
无锡,2020-06-27,55,54,0
无锡,2020-06-28,55,54,0
无锡,2020-06-29,55,54,0
无锡,2020-06-30,55,54,0
日照,2020-01-23,1,0,0
日照,2020-01-24,2,0,0
日照,2020-01-25,4,0,0
日照,2020-01-26,5,0,0
日照,2020-01-27,6,0,0
日照,2020-01-28,7,0,0
日照,2020-01-29,8,0,0
日照,2020-01-30,9,0,0
日照,2020-01-31,10,0,0
日照,2020-02-01,11,0,0
日照,2020-02-02,12,0,0
日照,2020-02-03,14,0,0
日照,2020-02-04,14,0,0
日照,2020-02-05,14,0,0
日照,2020-02-06,14,2,0
日照,2020-02-07,14,2,0
日照,2020-02-08,15,2,0
日照,2020-02-09,15,2,0
日照,2020-02-10,15,2,0
日照,2020-02-11,15,2,0
日照,2020-02-12,15,2,0
日照,2020-02-13,15,2,0
日照,2020-02-14,15,2,0
日照,2020-02-15,16,3,0
日照,2020-02-16,16,3,0
日照,2020-02-17,16,4,0
日照,2020-02-18,16,6,0
日照,2020-02-19,16,7,0
日照,2020-02-20,16,8,0
日照,2020-02-21,16,9,0
日照,2020-02-22,16,10,0
日照,2020-02-23,16,11,0
日照,2020-02-24,16,11,0
日照,2020-02-25,16,11,0
日照,2020-02-26,16,12,0
日照,2020-02-27,16,12,0
日照,2020-02-28,16,12,0
日照,2020-02-29,16,14,0
日照,2020-03-01,16,15,0
日照,2020-03-02,16,15,0
日照,2020-03-03,16,15,0
日照,2020-03-04,16,15,0
日照,2020-03-05,16,15,0
日照,2020-03-06,16,15,0
日照,2020-03-07,16,15,0
日照,2020-03-08,16,15,0
日照,2020-03-09,16,16,0
日照,2020-03-10,16,16,0
日照,2020-03-11,16,16,0
日照,2020-03-12,16,16,0
日照,2020-03-13,16,16,0
日照,2020-03-14,16,16,0
日照,2020-03-15,16,16,0
日照,2020-03-16,16,16,0
日照,2020-03-17,16,16,0
日照,2020-03-18,16,16,0
日照,2020-03-19,16,16,0
日照,2020-03-20,16,16,0
日照,2020-03-21,16,16,0
日照,2020-03-22,16,16,0
日照,2020-03-23,16,16,0
日照,2020-03-24,16,16,0
日照,2020-03-25,16,16,0
日照,2020-03-26,16,16,0
日照,2020-03-27,16,16,0
日照,2020-03-28,16,16,0
日照,2020-03-29,16,16,0
日照,2020-03-30,16,16,0
日照,2020-03-31,16,16,0
日照,2020-04-01,16,16,0
日照,2020-04-02,16,16,0
日照,2020-04-03,16,16,0
日照,2020-04-04,16,16,0
日照,2020-04-05,16,16,0
日照,2020-04-06,16,16,0
日照,2020-04-07,16,16,0
日照,2020-04-08,16,16,0
日照,2020-04-09,16,16,0
日照,2020-04-10,16,16,0
日照,2020-04-11,16,16,0
日照,2020-04-12,16,16,0
日照,2020-04-13,16,16,0
日照,2020-04-14,16,16,0
日照,2020-04-15,16,16,0
日照,2020-04-16,16,16,0
日照,2020-04-17,16,16,0
日照,2020-04-18,16,16,0
日照,2020-04-19,16,16,0
日照,2020-04-20,16,16,0
日照,2020-04-21,16,16,0
日照,2020-04-22,16,16,0
日照,2020-04-23,16,16,0
日照,2020-04-24,16,16,0
日照,2020-04-25,16,16,0
日照,2020-04-26,16,16,0
日照,2020-04-27,16,16,0
日照,2020-04-28,16,16,0
日照,2020-04-29,16,16,0
日照,2020-04-30,16,16,0
日照,2020-05-01,16,16,0
日照,2020-05-02,16,16,0
日照,2020-05-03,16,16,0
日照,2020-05-04,16,16,0
日照,2020-05-05,16,16,0
日照,2020-05-06,16,16,0
日照,2020-05-07,16,16,0
日照,2020-05-08,16,16,0
日照,2020-05-09,16,16,0
日照,2020-05-10,16,16,0
日照,2020-05-11,16,16,0
日照,2020-05-12,16,16,0
日照,2020-05-13,16,16,0
日照,2020-05-14,16,16,0
日照,2020-05-15,16,16,0
日照,2020-05-16,16,16,0
日照,2020-05-17,16,16,0
日照,2020-05-18,16,16,0
日照,2020-05-19,16,16,0
日照,2020-05-20,16,16,0
日照,2020-05-21,16,16,0
日照,2020-05-22,16,16,0
日照,2020-05-23,16,16,0
日照,2020-05-24,16,16,0
日照,2020-05-25,16,16,0
日照,2020-05-26,16,16,0
日照,2020-05-27,16,16,0
日照,2020-05-28,16,16,0
日照,2020-05-29,16,16,0
日照,2020-05-30,16,16,0
日照,2020-05-31,16,16,0
日照,2020-06-01,16,16,0
日照,2020-06-02,16,16,0
日照,2020-06-03,16,16,0
日照,2020-06-04,16,16,0
日照,2020-06-05,16,16,0
日照,2020-06-06,16,16,0
日照,2020-06-07,16,16,0
日照,2020-06-08,16,16,0
日照,2020-06-09,16,16,0
日照,2020-06-10,16,16,0
日照,2020-06-11,16,16,0
日照,2020-06-12,16,16,0
日照,2020-06-13,16,16,0
日照,2020-06-14,16,16,0
日照,2020-06-15,16,16,0
日照,2020-06-16,16,16,0
日照,2020-06-17,16,16,0
日照,2020-06-18,16,16,0
日照,2020-06-19,16,16,0
日照,2020-06-20,16,16,0
日照,2020-06-21,16,16,0
日照,2020-06-22,16,16,0
日照,2020-06-23,16,16,0
日照,2020-06-24,16,16,0
日照,2020-06-25,16,16,0
日照,2020-06-26,16,16,0
日照,2020-06-27,16,16,0
日照,2020-06-28,16,16,0
日照,2020-06-29,16,16,0
日照,2020-06-30,16,16,0
昆明,2020-01-21,1,0,0
昆明,2020-01-22,1,0,0
昆明,2020-01-23,2,0,0
昆明,2020-01-24,3,0,0
昆明,2020-01-25,4,0,0
昆明,2020-01-26,7,0,0
昆明,2020-01-27,12,0,0
昆明,2020-01-28,15,0,0
昆明,2020-01-29,21,0,0
昆明,2020-01-30,24,0,0
昆明,2020-01-31,30,0,0
昆明,2020-02-01,31,0,0
昆明,2020-02-02,32,0,0
昆明,2020-02-03,34,0,0
昆明,2020-02-04,34,0,0
昆明,2020-02-05,37,0,0
昆明,2020-02-06,40,0,0
昆明,2020-02-07,41,2,0
昆明,2020-02-08,41,6,0
昆明,2020-02-09,42,6,0
昆明,2020-02-10,45,6,0
昆明,2020-02-11,46,6,0
昆明,2020-02-12,47,7,0
昆明,2020-02-13,48,8,0
昆明,2020-02-14,48,8,0
昆明,2020-02-15,49,8,0
昆明,2020-02-16,51,8,0
昆明,2020-02-17,52,11,0
昆明,2020-02-18,52,13,0
昆明,2020-02-19,52,15,0
昆明,2020-02-20,53,24,0
昆明,2020-02-21,53,32,0
昆明,2020-02-22,53,32,0
昆明,2020-02-23,53,32,0
昆明,2020-02-24,53,36,0
昆明,2020-02-25,53,36,0
昆明,2020-02-26,53,48,0
昆明,2020-02-27,53,48,0
昆明,2020-02-28,53,48,0
昆明,2020-02-29,53,48,0
昆明,2020-03-01,53,48,0
昆明,2020-03-02,53,52,0
昆明,2020-03-03,53,52,0
昆明,2020-03-04,53,52,0
昆明,2020-03-05,53,52,0
昆明,2020-03-06,53,53,0
昆明,2020-03-07,53,53,0
昆明,2020-03-08,53,53,0
昆明,2020-03-09,53,53,0
昆明,2020-03-10,53,53,0
昆明,2020-03-11,53,53,0
昆明,2020-03-12,53,53,0
昆明,2020-03-13,53,53,0
昆明,2020-03-14,53,53,0
昆明,2020-03-15,53,53,0
昆明,2020-03-16,53,53,0
昆明,2020-03-17,53,53,0
昆明,2020-03-18,53,53,0
昆明,2020-03-19,53,53,0
昆明,2020-03-20,53,53,0
昆明,2020-03-21,53,53,0
昆明,2020-03-22,53,53,0
昆明,2020-03-23,53,53,0
昆明,2020-03-24,53,53,0
昆明,2020-03-25,53,53,0
昆明,2020-03-26,53,53,0
昆明,2020-03-27,53,53,0
昆明,2020-03-28,53,53,0
昆明,2020-03-29,53,53,0
昆明,2020-03-30,53,53,0
昆明,2020-03-31,53,53,0
昆明,2020-04-01,53,53,0
昆明,2020-04-02,53,53,0
昆明,2020-04-03,53,53,0
昆明,2020-04-04,53,53,0
昆明,2020-04-05,53,53,0
昆明,2020-04-06,53,53,0
昆明,2020-04-07,53,53,0
昆明,2020-04-08,53,53,0
昆明,2020-04-09,53,53,0
昆明,2020-04-10,53,53,0
昆明,2020-04-11,53,53,0
昆明,2020-04-12,53,53,0
昆明,2020-04-13,53,53,0
昆明,2020-04-14,53,53,0
昆明,2020-04-15,53,53,0
昆明,2020-04-16,53,53,0
昆明,2020-04-17,53,53,0
昆明,2020-04-18,53,53,0
昆明,2020-04-19,53,53,0
昆明,2020-04-20,53,53,0
昆明,2020-04-21,53,53,0
昆明,2020-04-22,53,53,0
昆明,2020-04-23,53,53,0
昆明,2020-04-24,53,53,0
昆明,2020-04-25,53,53,0
昆明,2020-04-26,53,53,0
昆明,2020-04-27,53,53,0
昆明,2020-04-28,53,53,0
昆明,2020-04-29,53,53,0
昆明,2020-04-30,53,53,0
昆明,2020-05-01,53,53,0
昆明,2020-05-02,53,53,0
昆明,2020-05-03,53,53,0
昆明,2020-05-04,53,53,0
昆明,2020-05-05,53,53,0
昆明,2020-05-06,53,53,0
昆明,2020-05-07,53,53,0
昆明,2020-05-08,53,53,0
昆明,2020-05-09,53,53,0
昆明,2020-05-10,53,53,0
昆明,2020-05-11,53,53,0
昆明,2020-05-12,53,53,0
昆明,2020-05-13,53,53,0
昆明,2020-05-14,53,53,0
昆明,2020-05-15,53,53,0
昆明,2020-05-16,53,53,0
昆明,2020-05-17,53,53,0
昆明,2020-05-18,53,53,0
昆明,2020-05-19,53,53,0
昆明,2020-05-20,53,53,0
昆明,2020-05-21,53,53,0
昆明,2020-05-22,53,53,0
昆明,2020-05-23,53,53,0
昆明,2020-05-24,53,53,0
昆明,2020-05-25,53,53,0
昆明,2020-05-26,53,53,0
昆明,2020-05-27,53,53,0
昆明,2020-05-28,53,53,0
昆明,2020-05-29,53,53,0
昆明,2020-05-30,53,53,0
昆明,2020-05-31,53,53,0
昆明,2020-06-01,53,53,0
昆明,2020-06-02,53,53,0
昆明,2020-06-03,53,53,0
昆明,2020-06-04,53,53,0
昆明,2020-06-05,53,53,0
昆明,2020-06-06,53,53,0
昆明,2020-06-07,53,53,0
昆明,2020-06-08,53,53,0
昆明,2020-06-09,53,53,0
昆明,2020-06-10,53,53,0
昆明,2020-06-11,53,53,0
昆明,2020-06-12,53,53,0
昆明,2020-06-13,53,53,0
昆明,2020-06-14,53,53,0
昆明,2020-06-15,53,53,0
昆明,2020-06-16,53,53,0
昆明,2020-06-17,53,53,0
昆明,2020-06-18,53,53,0
昆明,2020-06-19,53,53,0
昆明,2020-06-20,53,53,0
昆明,2020-06-21,53,53,0
昆明,2020-06-22,53,53,0
昆明,2020-06-23,53,53,0
昆明,2020-06-24,53,53,0
昆明,2020-06-25,53,53,0
昆明,2020-06-26,53,53,0
昆明,2020-06-27,53,53,0
昆明,2020-06-28,53,53,0
昆明,2020-06-29,53,53,0
昆明,2020-06-30,53,53,0
昌吉州,2020-02-03,1,0,0
昌吉州,2020-02-04,2,0,0
昌吉州,2020-02-05,2,0,0
昌吉州,2020-02-06,2,0,0
昌吉州,2020-02-07,2,0,0
昌吉州,2020-02-08,2,0,0
昌吉州,2020-02-09,3,0,0
昌吉州,2020-02-10,4,0,0
昌吉州,2020-02-11,4,0,0
昌吉州,2020-02-12,4,0,0
昌吉州,2020-02-13,4,0,0
昌吉州,2020-02-14,4,0,0
昌吉州,2020-02-15,4,0,0
昌吉州,2020-02-16,4,0,0
昌吉州,2020-02-17,4,0,0
昌吉州,2020-02-18,4,0,0
昌吉州,2020-02-19,4,2,0
昌吉州,2020-02-20,4,2,0
昌吉州,2020-02-21,4,2,0
昌吉州,2020-02-22,4,3,0
昌吉州,2020-02-23,4,3,0
昌吉州,2020-02-24,4,3,0
昌吉州,2020-02-25,4,3,0
昌吉州,2020-02-26,4,3,0
昌吉州,2020-02-27,4,3,0
昌吉州,2020-02-28,4,3,0
昌吉州,2020-02-29,4,3,0
昌吉州,2020-03-01,4,3,0
昌吉州,2020-03-02,4,3,0
昌吉州,2020-03-03,4,3,0
昌吉州,2020-03-04,4,3,0
昌吉州,2020-03-05,4,4,0
昌吉州,2020-03-06,4,4,0
昌吉州,2020-03-07,4,4,0
昌吉州,2020-03-08,4,4,0
昌吉州,2020-03-09,4,4,0
昌吉州,2020-03-10,4,4,0
昌吉州,2020-03-11,4,4,0
昌吉州,2020-03-12,4,4,0
昌吉州,2020-03-13,4,4,0
昌吉州,2020-03-14,4,4,0
昌吉州,2020-03-15,4,4,0
昌吉州,2020-03-16,4,4,0
昌吉州,2020-03-17,4,4,0
昌吉州,2020-03-18,4,4,0
昌吉州,2020-03-19,4,4,0
昌吉州,2020-03-20,4,4,0
昌吉州,2020-03-21,4,4,0
昌吉州,2020-03-22,4,4,0
昌吉州,2020-03-23,4,4,0
昌吉州,2020-03-24,4,4,0
昌吉州,2020-03-25,4,4,0
昌吉州,2020-03-26,4,4,0
昌吉州,2020-03-27,4,4,0
昌吉州,2020-03-28,4,4,0
昌吉州,2020-03-29,4,4,0
昌吉州,2020-03-30,4,4,0
昌吉州,2020-03-31,4,4,0
昌吉州,2020-04-01,4,4,0
昌吉州,2020-04-02,4,4,0
昌吉州,2020-04-03,4,4,0
昌吉州,2020-04-04,4,4,0
昌吉州,2020-04-05,4,4,0
昌吉州,2020-04-06,4,4,0
昌吉州,2020-04-07,4,4,0
昌吉州,2020-04-08,4,4,0
昌吉州,2020-04-09,4,4,0
昌吉州,2020-04-10,4,4,0
昌吉州,2020-04-11,4,4,0
昌吉州,2020-04-12,4,4,0
昌吉州,2020-04-13,4,4,0
昌吉州,2020-04-14,4,4,0
昌吉州,2020-04-15,4,4,0
昌吉州,2020-04-16,4,4,0
昌吉州,2020-04-17,4,4,0
昌吉州,2020-04-18,4,4,0
昌吉州,2020-04-19,4,4,0
昌吉州,2020-04-20,4,4,0
昌吉州,2020-04-21,4,4,0
昌吉州,2020-04-22,4,4,0
昌吉州,2020-04-23,4,4,0
昌吉州,2020-04-24,4,4,0
昌吉州,2020-04-25,4,4,0
昌吉州,2020-04-26,4,4,0
昌吉州,2020-04-27,4,4,0
昌吉州,2020-04-28,4,4,0
昌吉州,2020-04-29,4,4,0
昌吉州,2020-04-30,4,4,0
昌吉州,2020-05-01,4,4,0
昌吉州,2020-05-02,4,4,0
昌吉州,2020-05-03,4,4,0
昌吉州,2020-05-04,4,4,0
昌吉州,2020-05-05,4,4,0
昌吉州,2020-05-06,4,4,0
昌吉州,2020-05-07,4,4,0
昌吉州,2020-05-08,4,4,0
昌吉州,2020-05-09,4,4,0
昌吉州,2020-05-10,4,4,0
昌吉州,2020-05-11,4,4,0
昌吉州,2020-05-12,4,4,0
昌吉州,2020-05-13,4,4,0
昌吉州,2020-05-14,4,4,0
昌吉州,2020-05-15,4,4,0
昌吉州,2020-05-16,4,4,0
昌吉州,2020-05-17,4,4,0
昌吉州,2020-05-18,4,4,0
昌吉州,2020-05-19,4,4,0
昌吉州,2020-05-20,4,4,0
昌吉州,2020-05-21,4,4,0
昌吉州,2020-05-22,4,4,0
昌吉州,2020-05-23,4,4,0
昌吉州,2020-05-24,4,4,0
昌吉州,2020-05-25,4,4,0
昌吉州,2020-05-26,4,4,0
昌吉州,2020-05-27,4,4,0
昌吉州,2020-05-28,4,4,0
昌吉州,2020-05-29,4,4,0
昌吉州,2020-05-30,4,4,0
昌吉州,2020-05-31,4,4,0
昌吉州,2020-06-01,4,4,0
昌吉州,2020-06-02,4,4,0
昌吉州,2020-06-03,4,4,0
昌吉州,2020-06-04,4,4,0
昌吉州,2020-06-05,4,4,0
昌吉州,2020-06-06,4,4,0
昌吉州,2020-06-07,4,4,0
昌吉州,2020-06-08,4,4,0
昌吉州,2020-06-09,4,4,0
昌吉州,2020-06-10,4,4,0
昌吉州,2020-06-11,4,4,0
昌吉州,2020-06-12,4,4,0
昌吉州,2020-06-13,4,4,0
昌吉州,2020-06-14,4,4,0
昌吉州,2020-06-15,4,4,0
昌吉州,2020-06-16,4,4,0
昌吉州,2020-06-17,4,4,0
昌吉州,2020-06-18,4,4,0
昌吉州,2020-06-19,4,4,0
昌吉州,2020-06-20,4,4,0
昌吉州,2020-06-21,4,4,0
昌吉州,2020-06-22,4,4,0
昌吉州,2020-06-23,4,4,0
昌吉州,2020-06-24,4,4,0
昌吉州,2020-06-25,4,4,0
昌吉州,2020-06-26,4,4,0
昌吉州,2020-06-27,4,4,0
昌吉州,2020-06-28,4,4,0
昌吉州,2020-06-29,4,4,0
昌吉州,2020-06-30,4,4,0
昌平区,2020-01-20,2,0,0
昌平区,2020-01-21,2,0,0
昌平区,2020-01-22,2,0,0
昌平区,2020-01-23,2,0,0
昌平区,2020-01-24,3,0,0
昌平区,2020-01-25,5,0,0
昌平区,2020-01-26,7,0,0
昌平区,2020-01-27,7,0,0
昌平区,2020-01-28,8,0,0
昌平区,2020-01-29,9,0,0
昌平区,2020-01-30,12,0,0
昌平区,2020-01-31,12,0,0
昌平区,2020-02-01,12,0,0
昌平区,2020-02-02,13,0,0
昌平区,2020-02-03,14,0,0
昌平区,2020-02-04,15,0,0
昌平区,2020-02-05,15,0,0
昌平区,2020-02-06,17,0,0
昌平区,2020-02-07,17,0,0
昌平区,2020-02-08,17,0,0
昌平区,2020-02-09,18,0,0
昌平区,2020-02-10,19,0,0
昌平区,2020-02-11,19,0,0
昌平区,2020-02-12,24,0,0
昌平区,2020-02-13,24,0,0
昌平区,2020-02-14,24,0,0
昌平区,2020-02-15,25,0,0
昌平区,2020-02-16,25,0,0
昌平区,2020-02-17,29,0,0
昌平区,2020-02-18,29,0,0
昌平区,2020-02-19,29,0,0
昌平区,2020-02-20,29,0,0
昌平区,2020-02-21,29,0,0
昌平区,2020-02-22,29,0,0
昌平区,2020-02-23,29,0,0
昌平区,2020-02-24,29,0,0
昌平区,2020-02-25,29,0,0
昌平区,2020-02-26,29,0,0
昌平区,2020-02-27,29,0,0
昌平区,2020-02-28,29,0,0
昌平区,2020-02-29,29,0,0
昌平区,2020-03-01,29,0,0
昌平区,2020-03-02,29,0,0
昌平区,2020-03-03,29,0,0
昌平区,2020-03-04,29,0,0
昌平区,2020-03-05,29,0,0
昌平区,2020-03-06,29,0,0
昌平区,2020-03-07,29,0,0
昌平区,2020-03-08,29,0,0
昌平区,2020-03-09,29,0,0
昌平区,2020-03-10,29,0,0
昌平区,2020-03-11,29,0,0
昌平区,2020-03-12,29,0,0
昌平区,2020-03-13,29,0,0
昌平区,2020-03-14,29,0,0
昌平区,2020-03-15,29,0,0
昌平区,2020-03-16,29,0,0
昌平区,2020-03-17,29,0,0
昌平区,2020-03-18,29,0,0
昌平区,2020-03-19,29,0,0
昌平区,2020-03-20,29,0,0
昌平区,2020-03-21,29,0,0
昌平区,2020-03-22,29,0,0
昌平区,2020-03-23,29,0,0
昌平区,2020-03-24,29,0,0
昌平区,2020-03-25,29,0,0
昌平区,2020-03-26,29,0,0
昌平区,2020-03-27,29,0,0
昌平区,2020-03-28,29,0,0
昌平区,2020-03-29,29,0,0
昌平区,2020-03-30,29,0,0
昌平区,2020-03-31,29,0,0
昌平区,2020-04-01,29,0,0
昌平区,2020-04-02,29,0,0
昌平区,2020-04-03,29,0,0
